Gene	sgRNA	eff
Phatr3_J49889	Phatr3_J49889_113	1
Phatr3_J44549	Phatr3_J44549_296	1
Phatr3_J44549	Phatr3_J44549_536	1
Phatr3_J44549	Phatr3_J44549_478	1
Phatr3_J44549	Phatr3_J44549_103	1
Phatr3_J44549	Phatr3_J44549_341	1
Phatr3_J44549	Phatr3_J44549_437	1
Phatr3_J44549	Phatr3_J44549_662	1
Phatr3_J45446	Phatr3_J45446_382	1
Phatr3_J45446	Phatr3_J45446_406	1
Phatr3_J45446	Phatr3_J45446_467	1
Phatr3_J45446	Phatr3_J45446_110	1
Phatr3_J45446	Phatr3_J45446_63	1
Phatr3_J45446	Phatr3_J45446_476	1
Phatr3_J45446	Phatr3_J45446_415	1
Phatr3_J46321	Phatr3_J46321_493	1
Phatr3_J46321	Phatr3_J46321_54	1
Phatr3_J46321	Phatr3_J46321_721	1
Phatr3_J46321	Phatr3_J46321_545	1
Phatr3_J46321	Phatr3_J46321_703	1
Phatr3_J46321	Phatr3_J46321_151	1
Phatr3_J46321	Phatr3_J46321_577	1
Phatr3_J48846	Phatr3_J48846_472	1
Phatr3_J48846	Phatr3_J48846_229	1
Phatr3_J48846	Phatr3_J48846_330	1
Phatr3_J48846	Phatr3_J48846_487	1
Phatr3_J48846	Phatr3_J48846_93	1
Phatr3_J48846	Phatr3_J48846_382	1
Phatr3_J48846	Phatr3_J48846_883	1
Phatr3_EG02549	Phatr3_EG02549_193	1
Phatr3_EG02549	Phatr3_EG02549_165	1
Phatr3_EG02549	Phatr3_EG02549_120	1
Phatr3_EG02549	Phatr3_EG02549_364	1
Phatr3_EG02549	Phatr3_EG02549_274	1
Phatr3_EG02549	Phatr3_EG02549_77	1
Phatr3_EG02549	Phatr3_EG02549_304	1
Phatr3_J45346	Phatr3_J45346_1101	1
Phatr3_J45346	Phatr3_J45346_505	1
Phatr3_J45346	Phatr3_J45346_316	1
Phatr3_J45346	Phatr3_J45346_938	1
Phatr3_J45346	Phatr3_J45346_475	1
Phatr3_J45346	Phatr3_J45346_753	1
Phatr3_J45346	Phatr3_J45346_547	1
safe_10_74508_74598	safe_10_74508_74598_54	1
Phatr3_EG00868	Phatr3_EG00868_634	1
Phatr3_EG00868	Phatr3_EG00868_343	1
Phatr3_EG00868	Phatr3_EG00868_786	1
Phatr3_EG00868	Phatr3_EG00868_520	1
Phatr3_EG00868	Phatr3_EG00868_744	1
Phatr3_EG00868	Phatr3_EG00868_443	1
Phatr3_EG00868	Phatr3_EG00868_568	1
Phatr3_J10585	Phatr3_J10585_953	1
Phatr3_J10585	Phatr3_J10585_700	1
Phatr3_J10585	Phatr3_J10585_100	1
Phatr3_J10585	Phatr3_J10585_548	1
Phatr3_J10585	Phatr3_J10585_1402	1
Phatr3_J10585	Phatr3_J10585_1122	1
Phatr3_J10585	Phatr3_J10585_752	1
Phatr3_J7073	Phatr3_J7073_361	1
Phatr3_J7073	Phatr3_J7073_393	1
Phatr3_J7073	Phatr3_J7073_374	1
Phatr3_J7073	Phatr3_J7073_292	1
Phatr3_J7073	Phatr3_J7073_79	1
Phatr3_J7073	Phatr3_J7073_414	1
Phatr3_J7073	Phatr3_J7073_245	1
safe_31_212778_213023	safe_31_212778_213023_147	1
safe_31_212778_213023	safe_31_212778_213023_142	1
Phatr3_J35042	Phatr3_J35042_115	1
Phatr3_J35042	Phatr3_J35042_289	1
Phatr3_J35042	Phatr3_J35042_90	1
Phatr3_J35042	Phatr3_J35042_251	1
Phatr3_J35042	Phatr3_J35042_285	1
Phatr3_J35042	Phatr3_J35042_85	1
Phatr3_J35042	Phatr3_J35042_319	1
Phatr3_J50133	Phatr3_J50133_295	1
Phatr3_J50133	Phatr3_J50133_946	1
Phatr3_J50133	Phatr3_J50133_267	1
Phatr3_J50133	Phatr3_J50133_526	1
Phatr3_J50133	Phatr3_J50133_154	1
Phatr3_J50133	Phatr3_J50133_341	1
Phatr3_J50133	Phatr3_J50133_429	1
Phatr3_J46716	Phatr3_J46716_294	1
Phatr3_J46716	Phatr3_J46716_142	1
Phatr3_J46716	Phatr3_J46716_172	1
Phatr3_J46716	Phatr3_J46716_512	1
Phatr3_J46716	Phatr3_J46716_500	1
Phatr3_J46716	Phatr3_J46716_382	1
Phatr3_J46716	Phatr3_J46716_70	1
Phatr3_J49894	Phatr3_J49894_115	1
Phatr3_J49894	Phatr3_J49894_481	1
Phatr3_J49894	Phatr3_J49894_154	1
Phatr3_J49894	Phatr3_J49894_388	1
Phatr3_J49894	Phatr3_J49894_307	1
Phatr3_J49894	Phatr3_J49894_193	1
Phatr3_J49894	Phatr3_J49894_247	1
Phatr3_J16859	Phatr3_J16859_498	1
Phatr3_J16859	Phatr3_J16859_134	1
Phatr3_J16859	Phatr3_J16859_73	1
Phatr3_J16859	Phatr3_J16859_328	1
Phatr3_J16859	Phatr3_J16859_96	1
Phatr3_J16859	Phatr3_J16859_157	1
Phatr3_J16859	Phatr3_J16859_254	1
Phatr3_J48636	Phatr3_J48636_226	1
Phatr3_J48636	Phatr3_J48636_154	1
Phatr3_J48636	Phatr3_J48636_98	1
Phatr3_J48636	Phatr3_J48636_149	1
Phatr3_J48636	Phatr3_J48636_244	1
Phatr3_J48636	Phatr3_J48636_110	1
Phatr3_J48636	Phatr3_J48636_296	1
Phatr3_J43574	Phatr3_J43574_205	1
Phatr3_J43574	Phatr3_J43574_151	1
Phatr3_J43574	Phatr3_J43574_54	1
Phatr3_J43574	Phatr3_J43574_398	1
Phatr3_J43574	Phatr3_J43574_544	1
Phatr3_J43574	Phatr3_J43574_505	1
Phatr3_J43574	Phatr3_J43574_796	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_786	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_788	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_772	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_397	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_530	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_727	1
Phatr3_Jdraft1563	Phatr3_Jdraft1563_730	1
Phatr3_J49639	Phatr3_J49639_731	1
Phatr3_J49639	Phatr3_J49639_139	1
Phatr3_J49639	Phatr3_J49639_166	1
Phatr3_J49639	Phatr3_J49639_526	1
Phatr3_J49639	Phatr3_J49639_195	1
Phatr3_J49639	Phatr3_J49639_289	1
Phatr3_J49639	Phatr3_J49639_401	1
Phatr3_J45918	Phatr3_J45918_347	1
Phatr3_J45918	Phatr3_J45918_226	1
Phatr3_J45918	Phatr3_J45918_49	1
Phatr3_J45918	Phatr3_J45918_104	1
Phatr3_J45918	Phatr3_J45918_257	1
Phatr3_J45918	Phatr3_J45918_188	1
Phatr3_J45918	Phatr3_J45918_449	1
Phatr3_J45766	Phatr3_J45766_328	1
Phatr3_J45766	Phatr3_J45766_349	1
Phatr3_J45766	Phatr3_J45766_352	1
Phatr3_J45766	Phatr3_J45766_132	1
Phatr3_J45766	Phatr3_J45766_271	1
Phatr3_J45766	Phatr3_J45766_60	1
Phatr3_J45766	Phatr3_J45766_163	1
Phatr3_J43132	Phatr3_J43132_262	1
Phatr3_J43132	Phatr3_J43132_606	1
Phatr3_J43132	Phatr3_J43132_803	1
Phatr3_J43132	Phatr3_J43132_388	1
Phatr3_J43132	Phatr3_J43132_826	1
Phatr3_J43132	Phatr3_J43132_325	1
Phatr3_J43132	Phatr3_J43132_431	1
Phatr3_J43397	Phatr3_J43397_496	1
Phatr3_J43397	Phatr3_J43397_866	1
Phatr3_J43397	Phatr3_J43397_180	1
Phatr3_J43397	Phatr3_J43397_688	1
Phatr3_J43397	Phatr3_J43397_662	1
Phatr3_J43397	Phatr3_J43397_87	1
Phatr3_J43397	Phatr3_J43397_361	1
Phatr3_J42989	Phatr3_J42989_269	1
Phatr3_J42989	Phatr3_J42989_234	1
Phatr3_J42989	Phatr3_J42989_388	1
Phatr3_J42989	Phatr3_J42989_135	1
Phatr3_J42989	Phatr3_J42989_110	1
Phatr3_J42989	Phatr3_J42989_63	1
Phatr3_J42989	Phatr3_J42989_338	1
Phatr3_J44170	Phatr3_J44170_211	1
Phatr3_J44170	Phatr3_J44170_641	1
Phatr3_J44170	Phatr3_J44170_751	1
Phatr3_J44170	Phatr3_J44170_412	1
Phatr3_J44170	Phatr3_J44170_961	1
Phatr3_J44170	Phatr3_J44170_824	1
Phatr3_J44170	Phatr3_J44170_526	1
Phatr3_J45202	Phatr3_J45202_452	1
Phatr3_J45202	Phatr3_J45202_260	1
Phatr3_J45202	Phatr3_J45202_366	1
Phatr3_J45202	Phatr3_J45202_293	1
Phatr3_J45202	Phatr3_J45202_192	1
Phatr3_J45202	Phatr3_J45202_228	1
Phatr3_J45202	Phatr3_J45202_443	1
Phatr3_J6076	Phatr3_J6076_105	1
Phatr3_J6076	Phatr3_J6076_166	1
Phatr3_J6076	Phatr3_J6076_376	1
Phatr3_J6076	Phatr3_J6076_365	1
Phatr3_J6076	Phatr3_J6076_74	1
Phatr3_J6076	Phatr3_J6076_344	1
Phatr3_J6076	Phatr3_J6076_205	1
Phatr3_J13752	Phatr3_J13752_346	1
Phatr3_J13752	Phatr3_J13752_388	1
Phatr3_J13752	Phatr3_J13752_601	1
Phatr3_J13752	Phatr3_J13752_629	1
Phatr3_J13752	Phatr3_J13752_507	1
Phatr3_J13752	Phatr3_J13752_467	1
Phatr3_J13752	Phatr3_J13752_634	1
Phatr3_J44572	Phatr3_J44572_475	1
Phatr3_J44572	Phatr3_J44572_396	1
Phatr3_J44572	Phatr3_J44572_133	1
Phatr3_J44572	Phatr3_J44572_449	1
Phatr3_J44572	Phatr3_J44572_113	1
Phatr3_J44572	Phatr3_J44572_192	1
Phatr3_J44572	Phatr3_J44572_138	1
safe_3_965800_966190	safe_3_965800_966190_143	1
Phatr3_EG00628	Phatr3_EG00628_605	1
Phatr3_EG00628	Phatr3_EG00628_498	1
Phatr3_EG00628	Phatr3_EG00628_781	1
Phatr3_EG00628	Phatr3_EG00628_769	1
Phatr3_EG00628	Phatr3_EG00628_583	1
Phatr3_EG00628	Phatr3_EG00628_833	1
Phatr3_EG00628	Phatr3_EG00628_754	1
safe_32_28691_28997	safe_32_28691_28997_102	1
safe_32_28691_28997	safe_32_28691_28997_73	1
safe_32_28691_28997	safe_32_28691_28997_203	1
Phatr3_J3834	Phatr3_J3834_644	1
Phatr3_J3834	Phatr3_J3834_553	1
Phatr3_J3834	Phatr3_J3834_415	1
Phatr3_J3834	Phatr3_J3834_880	1
Phatr3_J3834	Phatr3_J3834_289	1
Phatr3_J3834	Phatr3_J3834_376	1
Phatr3_J3834	Phatr3_J3834_459	1
Phatr3_EG00389	Phatr3_EG00389_2960	1
Phatr3_EG00389	Phatr3_EG00389_909	1
Phatr3_EG00389	Phatr3_EG00389_374	1
Phatr3_EG00389	Phatr3_EG00389_786	1
Phatr3_EG00389	Phatr3_EG00389_627	1
Phatr3_EG00389	Phatr3_EG00389_1209	1
Phatr3_EG00389	Phatr3_EG00389_986	1
Phatr3_J48542	Phatr3_J48542_789	1
Phatr3_J48542	Phatr3_J48542_751	1
Phatr3_J48542	Phatr3_J48542_289	1
Phatr3_J48542	Phatr3_J48542_1114	1
Phatr3_J48542	Phatr3_J48542_578	1
Phatr3_J48542	Phatr3_J48542_850	1
Phatr3_J48542	Phatr3_J48542_730	1
Phatr3_J45888	Phatr3_J45888_976	1
Phatr3_J45888	Phatr3_J45888_697	1
Phatr3_J45888	Phatr3_J45888_152	1
Phatr3_J45888	Phatr3_J45888_942	1
Phatr3_J45888	Phatr3_J45888_732	1
Phatr3_J45888	Phatr3_J45888_794	1
Phatr3_J45888	Phatr3_J45888_897	1
Phatr3_J34622	Phatr3_J34622_383	1
Phatr3_J34622	Phatr3_J34622_207	1
Phatr3_J34622	Phatr3_J34622_133	1
Phatr3_J34622	Phatr3_J34622_70	1
Phatr3_J34622	Phatr3_J34622_160	1
Phatr3_J34622	Phatr3_J34622_275	1
Phatr3_J34622	Phatr3_J34622_104	1
Phatr3_J47995	Phatr3_J47995_308	1
Phatr3_J47995	Phatr3_J47995_415	1
Phatr3_J47995	Phatr3_J47995_57	1
Phatr3_J47995	Phatr3_J47995_654	1
Phatr3_J47995	Phatr3_J47995_496	1
Phatr3_J47995	Phatr3_J47995_790	1
Phatr3_J47995	Phatr3_J47995_81	1
safe_5_815866_816310	safe_5_815866_816310_27	1
safe_5_815866_816310	safe_5_815866_816310_54	1
Phatr3_J43382	Phatr3_J43382_381	1
Phatr3_J43382	Phatr3_J43382_68	1
Phatr3_J43382	Phatr3_J43382_207	1
Phatr3_J43382	Phatr3_J43382_762	1
Phatr3_J43382	Phatr3_J43382_287	1
Phatr3_J43382	Phatr3_J43382_357	1
Phatr3_J43382	Phatr3_J43382_631	1
Phatr3_J45569	Phatr3_J45569_353	1
Phatr3_J45569	Phatr3_J45569_234	1
Phatr3_J45569	Phatr3_J45569_382	1
Phatr3_J45569	Phatr3_J45569_482	1
Phatr3_J45569	Phatr3_J45569_176	1
Phatr3_J45569	Phatr3_J45569_427	1
Phatr3_J45569	Phatr3_J45569_202	1
Phatr3_J47099	Phatr3_J47099_553	1
Phatr3_J47099	Phatr3_J47099_452	1
Phatr3_J47099	Phatr3_J47099_872	1
Phatr3_J47099	Phatr3_J47099_692	1
Phatr3_J47099	Phatr3_J47099_135	1
Phatr3_J47099	Phatr3_J47099_58	1
Phatr3_J47099	Phatr3_J47099_185	1
safe_31_33054_33227	safe_31_33054_33227_159	1
Phatr3_J44545	Phatr3_J44545_263	1
Phatr3_J44545	Phatr3_J44545_582	1
Phatr3_J44545	Phatr3_J44545_551	1
Phatr3_J44545	Phatr3_J44545_77	1
Phatr3_J44545	Phatr3_J44545_463	1
Phatr3_J44545	Phatr3_J44545_151	1
Phatr3_J44545	Phatr3_J44545_472	1
Phatr3_J49988	Phatr3_J49988_420	1
Phatr3_J49988	Phatr3_J49988_352	1
Phatr3_J49988	Phatr3_J49988_116	1
Phatr3_J49988	Phatr3_J49988_85	1
Phatr3_J49988	Phatr3_J49988_163	1
Phatr3_J49988	Phatr3_J49988_381	1
Phatr3_J49988	Phatr3_J49988_245	1
Phatr3_EG01083	Phatr3_EG01083_606	1
Phatr3_EG01083	Phatr3_EG01083_415	1
Phatr3_EG01083	Phatr3_EG01083_377	1
Phatr3_EG01083	Phatr3_EG01083_669	1
Phatr3_EG01083	Phatr3_EG01083_453	1
Phatr3_EG01083	Phatr3_EG01083_66	1
Phatr3_EG01083	Phatr3_EG01083_737	1
Phatr3_J50181	Phatr3_J50181_497	1
Phatr3_J50181	Phatr3_J50181_172	1
Phatr3_J50181	Phatr3_J50181_127	1
Phatr3_J50181	Phatr3_J50181_202	1
Phatr3_J50181	Phatr3_J50181_384	1
Phatr3_J50181	Phatr3_J50181_620	1
Phatr3_J50181	Phatr3_J50181_413	1
Phatr3_J43472	Phatr3_J43472_360	1
Phatr3_J43472	Phatr3_J43472_400	1
Phatr3_J43472	Phatr3_J43472_181	1
Phatr3_J43472	Phatr3_J43472_263	1
Phatr3_J43472	Phatr3_J43472_110	1
Phatr3_J43472	Phatr3_J43472_287	1
Phatr3_J43472	Phatr3_J43472_248	1
Phatr3_J50150	Phatr3_J50150_297	1
Phatr3_J50150	Phatr3_J50150_339	1
Phatr3_J50150	Phatr3_J50150_382	1
Phatr3_J50150	Phatr3_J50150_71	1
Phatr3_J50150	Phatr3_J50150_427	1
Phatr3_J50150	Phatr3_J50150_207	1
Phatr3_J50150	Phatr3_J50150_78	1
Phatr3_J49501	Phatr3_J49501_1095	1
Phatr3_J49501	Phatr3_J49501_1185	1
Phatr3_J49501	Phatr3_J49501_1073	1
Phatr3_J49501	Phatr3_J49501_716	1
Phatr3_J49501	Phatr3_J49501_536	1
Phatr3_J49501	Phatr3_J49501_689	1
Phatr3_J49501	Phatr3_J49501_325	1
Phatr3_EG02358	Phatr3_EG02358_380	1
Phatr3_EG02358	Phatr3_EG02358_745	1
Phatr3_EG02358	Phatr3_EG02358_498	1
Phatr3_EG02358	Phatr3_EG02358_583	1
Phatr3_EG02358	Phatr3_EG02358_519	1
Phatr3_EG02358	Phatr3_EG02358_352	1
Phatr3_EG02358	Phatr3_EG02358_302	1
Phatr3_J49128	Phatr3_J49128_267	1
Phatr3_J49128	Phatr3_J49128_248	1
Phatr3_J49128	Phatr3_J49128_308	1
Phatr3_J49128	Phatr3_J49128_169	1
Phatr3_J49128	Phatr3_J49128_146	1
Phatr3_J49128	Phatr3_J49128_223	1
Phatr3_J49128	Phatr3_J49128_90	1
Phatr3_J37903	Phatr3_J37903_104	1
Phatr3_J37903	Phatr3_J37903_250	1
Phatr3_J37903	Phatr3_J37903_335	1
Phatr3_J37903	Phatr3_J37903_472	1
Phatr3_J37903	Phatr3_J37903_413	1
Phatr3_J37903	Phatr3_J37903_127	1
Phatr3_J37903	Phatr3_J37903_58	1
Phatr3_J44274	Phatr3_J44274_179	1
Phatr3_J44274	Phatr3_J44274_233	1
Phatr3_J44274	Phatr3_J44274_637	1
Phatr3_J44274	Phatr3_J44274_355	1
Phatr3_J44274	Phatr3_J44274_317	1
Phatr3_J44274	Phatr3_J44274_132	1
Phatr3_J44274	Phatr3_J44274_277	1
Phatr3_J40022	Phatr3_J40022_1252	1
Phatr3_J40022	Phatr3_J40022_1274	1
Phatr3_J40022	Phatr3_J40022_85	1
Phatr3_J40022	Phatr3_J40022_1328	1
Phatr3_J40022	Phatr3_J40022_1242	1
Phatr3_J40022	Phatr3_J40022_1316	1
Phatr3_J40022	Phatr3_J40022_113	1
Phatr3_EG01492	Phatr3_EG01492_1962	1
Phatr3_EG01492	Phatr3_EG01492_465	1
Phatr3_EG01492	Phatr3_EG01492_3253	1
Phatr3_EG01492	Phatr3_EG01492_4729	1
Phatr3_EG01492	Phatr3_EG01492_6250	1
Phatr3_EG01492	Phatr3_EG01492_549	1
Phatr3_EG01492	Phatr3_EG01492_2308	1
Phatr3_J12043	Phatr3_J12043_613	1
Phatr3_J12043	Phatr3_J12043_197	1
Phatr3_J12043	Phatr3_J12043_335	1
Phatr3_J12043	Phatr3_J12043_293	1
Phatr3_J12043	Phatr3_J12043_225	1
Phatr3_J12043	Phatr3_J12043_399	1
Phatr3_J12043	Phatr3_J12043_286	1
Phatr3_J40606	Phatr3_J40606_1973	1
Phatr3_J40606	Phatr3_J40606_527	1
Phatr3_J40606	Phatr3_J40606_832	1
Phatr3_J40606	Phatr3_J40606_1036	1
Phatr3_J40606	Phatr3_J40606_2451	1
Phatr3_J40606	Phatr3_J40606_2714	1
Phatr3_J40606	Phatr3_J40606_1846	1
Phatr3_EG01933	Phatr3_EG01933_190	1
Phatr3_EG01933	Phatr3_EG01933_266	1
Phatr3_EG01933	Phatr3_EG01933_466	1
Phatr3_EG01933	Phatr3_EG01933_410	1
Phatr3_EG01933	Phatr3_EG01933_581	1
Phatr3_EG01933	Phatr3_EG01933_300	1
Phatr3_EG01933	Phatr3_EG01933_550	1
Phatr3_EG00743	Phatr3_EG00743_1990	1
Phatr3_EG00743	Phatr3_EG00743_1001	1
Phatr3_EG00743	Phatr3_EG00743_617	1
Phatr3_EG00743	Phatr3_EG00743_190	1
Phatr3_EG00743	Phatr3_EG00743_1451	1
Phatr3_EG00743	Phatr3_EG00743_422	1
Phatr3_EG00743	Phatr3_EG00743_1078	1
safe_9_964732_965495	safe_9_964732_965495_95	1
safe_9_964732_965495	safe_9_964732_965495_712	1
safe_9_964732_965495	safe_9_964732_965495_53	1
safe_9_964732_965495	safe_9_964732_965495_287	1
Phatr3_J28285	Phatr3_J28285_832	1
Phatr3_J28285	Phatr3_J28285_538	1
Phatr3_J28285	Phatr3_J28285_216	1
Phatr3_J28285	Phatr3_J28285_286	1
Phatr3_J28285	Phatr3_J28285_313	1
Phatr3_J28285	Phatr3_J28285_186	1
Phatr3_J28285	Phatr3_J28285_925	1
Phatr3_J4129	Phatr3_J4129_573	1
Phatr3_J4129	Phatr3_J4129_466	1
Phatr3_J4129	Phatr3_J4129_214	1
Phatr3_J4129	Phatr3_J4129_398	1
Phatr3_J4129	Phatr3_J4129_617	1
Phatr3_J4129	Phatr3_J4129_327	1
Phatr3_J4129	Phatr3_J4129_625	1
Phatr3_EG01200	Phatr3_EG01200_400	1
Phatr3_EG01200	Phatr3_EG01200_894	1
Phatr3_EG01200	Phatr3_EG01200_482	1
Phatr3_EG01200	Phatr3_EG01200_62	1
Phatr3_EG01200	Phatr3_EG01200_229	1
Phatr3_EG01200	Phatr3_EG01200_657	1
Phatr3_EG01200	Phatr3_EG01200_178	1
Phatr3_J50567	Phatr3_J50567_418	1
Phatr3_J50567	Phatr3_J50567_129	1
Phatr3_J50567	Phatr3_J50567_61	1
Phatr3_J50567	Phatr3_J50567_279	1
Phatr3_J50567	Phatr3_J50567_175	1
Phatr3_J50567	Phatr3_J50567_397	1
Phatr3_J50567	Phatr3_J50567_252	1
Phatr3_J10350	Phatr3_J10350_470	1
Phatr3_J10350	Phatr3_J10350_593	1
Phatr3_J10350	Phatr3_J10350_455	1
Phatr3_J10350	Phatr3_J10350_399	1
Phatr3_J10350	Phatr3_J10350_530	1
Phatr3_J10350	Phatr3_J10350_181	1
Phatr3_J10350	Phatr3_J10350_278	1
Phatr3_J41388	Phatr3_J41388_2383	1
Phatr3_J41388	Phatr3_J41388_2515	1
Phatr3_J41388	Phatr3_J41388_1999	1
Phatr3_J41388	Phatr3_J41388_1003	1
Phatr3_J41388	Phatr3_J41388_890	1
Phatr3_J41388	Phatr3_J41388_2256	1
Phatr3_J41388	Phatr3_J41388_2468	1
Phatr3_J2819	Phatr3_J2819_497	1
Phatr3_J2819	Phatr3_J2819_445	1
Phatr3_J2819	Phatr3_J2819_171	1
Phatr3_J2819	Phatr3_J2819_340	1
Phatr3_J2819	Phatr3_J2819_544	1
Phatr3_J2819	Phatr3_J2819_118	1
Phatr3_J2819	Phatr3_J2819_601	1
Phatr3_J47167	Phatr3_J47167_1221	1
Phatr3_J47167	Phatr3_J47167_1040	1
Phatr3_J47167	Phatr3_J47167_451	1
Phatr3_J47167	Phatr3_J47167_552	1
Phatr3_J47167	Phatr3_J47167_2132	1
Phatr3_J47167	Phatr3_J47167_1180	1
Phatr3_J47167	Phatr3_J47167_254	1
Phatr3_J47165	Phatr3_J47165_169	1
Phatr3_J47165	Phatr3_J47165_445	1
Phatr3_J47165	Phatr3_J47165_545	1
Phatr3_J47165	Phatr3_J47165_978	1
Phatr3_J47165	Phatr3_J47165_49	1
Phatr3_J47165	Phatr3_J47165_110	1
Phatr3_J47165	Phatr3_J47165_570	1
Phatr3_EG00081	Phatr3_EG00081_1073	1
Phatr3_EG00081	Phatr3_EG00081_568	1
Phatr3_EG00081	Phatr3_EG00081_196	1
Phatr3_EG00081	Phatr3_EG00081_863	1
Phatr3_EG00081	Phatr3_EG00081_105	1
Phatr3_EG00081	Phatr3_EG00081_593	1
Phatr3_EG00081	Phatr3_EG00081_310	1
Phatr3_EG00695	Phatr3_EG00695_165	1
Phatr3_J48077	Phatr3_J48077_406	1
Phatr3_J48077	Phatr3_J48077_508	1
Phatr3_J48077	Phatr3_J48077_384	1
Phatr3_J48077	Phatr3_J48077_218	1
Phatr3_J48077	Phatr3_J48077_446	1
Phatr3_J48077	Phatr3_J48077_467	1
Phatr3_J48077	Phatr3_J48077_194	1
Phatr3_J33770	Phatr3_J33770_109	1
Phatr3_J33770	Phatr3_J33770_65	1
Phatr3_J33770	Phatr3_J33770_375	1
Phatr3_J33770	Phatr3_J33770_352	1
Phatr3_J33770	Phatr3_J33770_526	1
Phatr3_J33770	Phatr3_J33770_290	1
Phatr3_J33770	Phatr3_J33770_174	1
Phatr3_J28147	Phatr3_J28147_104	1
Phatr3_J28147	Phatr3_J28147_190	1
Phatr3_J28147	Phatr3_J28147_109	1
Phatr3_J28147	Phatr3_J28147_151	1
Phatr3_J28147	Phatr3_J28147_197	1
Phatr3_J28147	Phatr3_J28147_170	1
Phatr3_J28147	Phatr3_J28147_125	1
Phatr3_J46485	Phatr3_J46485_628	1
Phatr3_J46485	Phatr3_J46485_600	1
Phatr3_J46485	Phatr3_J46485_573	1
Phatr3_J46485	Phatr3_J46485_801	1
Phatr3_J46485	Phatr3_J46485_328	1
Phatr3_J46485	Phatr3_J46485_289	1
Phatr3_J46485	Phatr3_J46485_726	1
Phatr3_J17326	Phatr3_J17326_144	1
Phatr3_J17326	Phatr3_J17326_89	1
Phatr3_J47203	Phatr3_J47203_986	1
Phatr3_J47203	Phatr3_J47203_931	1
Phatr3_J47203	Phatr3_J47203_421	1
Phatr3_J47203	Phatr3_J47203_475	1
Phatr3_J47203	Phatr3_J47203_1123	1
Phatr3_J47203	Phatr3_J47203_93	1
Phatr3_J47203	Phatr3_J47203_214	1
Phatr3_J39457	Phatr3_J39457_114	1
Phatr3_J39457	Phatr3_J39457_429	1
Phatr3_J39457	Phatr3_J39457_304	1
Phatr3_J39457	Phatr3_J39457_199	1
Phatr3_J39457	Phatr3_J39457_376	1
Phatr3_J39457	Phatr3_J39457_511	1
Phatr3_J39457	Phatr3_J39457_236	1
Phatr3_J47383	Phatr3_J47383_176	1
Phatr3_J47383	Phatr3_J47383_404	1
Phatr3_J47383	Phatr3_J47383_555	1
Phatr3_J47383	Phatr3_J47383_91	1
Phatr3_J47383	Phatr3_J47383_228	1
Phatr3_J47383	Phatr3_J47383_433	1
Phatr3_J47383	Phatr3_J47383_58	1
Phatr3_J41026	Phatr3_J41026_202	1
Phatr3_J41026	Phatr3_J41026_279	1
Phatr3_J41026	Phatr3_J41026_351	1
Phatr3_J41026	Phatr3_J41026_114	1
Phatr3_J41026	Phatr3_J41026_153	1
Phatr3_J41026	Phatr3_J41026_91	1
Phatr3_J41026	Phatr3_J41026_373	1
Phatr3_J13975	Phatr3_J13975_602	1
Phatr3_J13975	Phatr3_J13975_611	1
Phatr3_J13975	Phatr3_J13975_336	1
Phatr3_J13975	Phatr3_J13975_463	1
Phatr3_J13975	Phatr3_J13975_480	1
Phatr3_J13975	Phatr3_J13975_378	1
Phatr3_J13975	Phatr3_J13975_418	1
Phatr3_J43134	Phatr3_J43134_464	1
Phatr3_J43134	Phatr3_J43134_303	1
Phatr3_J43134	Phatr3_J43134_759	1
Phatr3_J43134	Phatr3_J43134_1450	1
Phatr3_J43134	Phatr3_J43134_264	1
Phatr3_J43134	Phatr3_J43134_97	1
Phatr3_J43134	Phatr3_J43134_731	1
Phatr3_J12808	Phatr3_J12808_717	1
Phatr3_J12808	Phatr3_J12808_789	1
Phatr3_J12808	Phatr3_J12808_468	1
Phatr3_J12808	Phatr3_J12808_103	1
Phatr3_J12808	Phatr3_J12808_770	1
Phatr3_J12808	Phatr3_J12808_514	1
Phatr3_J12808	Phatr3_J12808_191	1
Phatr3_J49386	Phatr3_J49386_426	1
Phatr3_J49386	Phatr3_J49386_193	1
Phatr3_J49386	Phatr3_J49386_144	1
Phatr3_J49386	Phatr3_J49386_392	1
Phatr3_J49386	Phatr3_J49386_454	1
Phatr3_J49386	Phatr3_J49386_674	1
Phatr3_J49386	Phatr3_J49386_514	1
safe_18_636652_637008	safe_18_636652_637008_123	1
safe_18_636652_637008	safe_18_636652_637008_165	1
safe_18_636652_637008	safe_18_636652_637008_36	1
Phatr3_J48750	Phatr3_J48750_1202	1
Phatr3_J48750	Phatr3_J48750_1079	1
Phatr3_J48750	Phatr3_J48750_1100	1
Phatr3_J48750	Phatr3_J48750_1136	1
Phatr3_J48750	Phatr3_J48750_1228	1
Phatr3_J48750	Phatr3_J48750_1015	1
Phatr3_J48750	Phatr3_J48750_1986	1
Phatr3_J13424	Phatr3_J13424_163	1
Phatr3_J13424	Phatr3_J13424_670	1
Phatr3_J13424	Phatr3_J13424_106	1
